transaction_id,account_id,customer_name,email,income_band,country,province,city,postal_code,account_type,transaction_type,transaction_amount,currency,merchant_name,merchant_category,payment_method,transaction_date,balance_before,balance_after,is_international,exchange_rate,is_fraud,device_type,recurring_payment,month,day_of_week,Month Name,Credit_vs_Debit,Fraud_Flag,Net_Change
TXN-000354,ACC-55789,Name_6912,user3283@example.com,Mid,Canada,Alberta,Red Deer,M7G 8S3,Checking,Debit,17.12,CAD,Merchant_424,Travel,Card,6/1/2025 12:02,5921.65,5904.54,FALSE,,FALSE,POS,TRUE,6,Sunday,June,Debit,Clean,-17.11
TXN-000355,ACC-28517,Name_2294,user5014@example.com,Upper-Mid,Canada,Quebec,Quebec City,C0S 2H7,Credit,Credit,19.71,CAD,Merchant_72,Utilities,Wire,4/9/2025 13:22,4272.12,4291.83,FALSE,,FALSE,Web,FALSE,4,Wednesday,April,Credit,Clean,19.71
TXN-000356,ACC-43823,Name_9222,user6014@example.com,Mid,Canada,Alberta,Red Deer,K6H 4C8,Savings,Debit,7.37,CAD,Merchant_487,Dining,Transfer,3/8/2026 23:34,7168.1,7160.73,TRUE,0.98,FALSE,Mobile,FALSE,3,Sunday,March,Debit,Clean,-7.37
TXN-000357,ACC-35523,Name_5422,user2776@example.com,High,Canada,Quebec,Laval,E1P 9N0,Checking,Credit,19.72,CAD,Merchant_145,Dining,Card,10/2/2025 5:26,35413.4,35433.12,FALSE,,FALSE,Mobile,FALSE,10,Thursday,October,Credit,Clean,19.72
TXN-000358,ACC-22217,Name_6056,user1138@example.com,Low,Canada,Ontario,Ottawa,P4R 8J5,Savings,Debit,15.05,CAD,Merchant_372,Salary,Transfer,4/17/2025 10:19,563.11,548.06,FALSE,,FALSE,POS,FALSE,4,Thursday,April,Debit,Clean,-15.05
TXN-000359,ACC-99440,Name_8587,user2290@example.com,Upper-Mid,Canada,British Columbia,Victoria,C3J 2H8,Credit,Credit,27.74,CAD,Merchant_374,Salary,Wire,8/20/2025 14:08,3284.22,3311.96,FALSE,,FALSE,Mobile,FALSE,8,Wednesday,August,Credit,Clean,27.74
TXN-000360,ACC-11958,Name_3336,user6071@example.com,Upper-Mid,Canada,British Columbia,Surrey,Y1V 1T5,Checking,Debit,8.78,CAD,Merchant_479,Utilities,Transfer,12/4/2025 12:50,7651.61,7642.83,FALSE,,FALSE,Mobile,FALSE,12,Thursday,December,Debit,Clean,-8.78
TXN-000361,ACC-15189,Name_6955,user5696@example.com,Low,Canada,British Columbia,Victoria,R6G 7P8,Credit,Credit,33.76,CAD,Merchant_488,Salary,Direct Debit,5/28/2025 3:30,522.54,556.3,FALSE,,FALSE,Mobile,FALSE,5,Wednesday,May,Credit,Clean,33.76
TXN-000362,ACC-62334,Name_2195,user4654@example.com,Upper-Mid,Canada,Alberta,Edmonton,R7C 5T7,Credit,Debit,93.01,CAD,Merchant_274,Healthcare,Card,10/3/2025 14:35,3684.7,3591.69,FALSE,,FALSE,Mobile,TRUE,10,Friday,October,Debit,Clean,-93.01
TXN-000363,ACC-29072,Name_4497,user6245@example.com,Upper-Mid,Canada,Ontario,Ottawa,B9R 0P6,Savings,Credit,18.02,CAD,Merchant_110,Groceries,Transfer,12/29/2025 13:29,14957.26,14975.27,FALSE,,FALSE,Mobile,FALSE,12,Monday,December,Credit,Clean,18.01
TXN-000364,ACC-17044,Name_2514,user8021@example.com,Lower-Mid,Canada,Alberta,Edmonton,N4H 3P6,Savings,Credit,30.02,CAD,Merchant_244,Dining,Wire,3/2/2026 17:10,996.08,1026.1,FALSE,,FALSE,Web,FALSE,3,Monday,March,Credit,Clean,30.02
TXN-000365,ACC-51472,Name_2861,user7658@example.com,Mid,Canada,Alberta,Calgary,L8A 7G7,Credit,Credit,40.05,CAD,Merchant_497,Rent,Card,6/9/2025 0:54,6059.07,6099.12,TRUE,0.85,FALSE,Mobile,FALSE,6,Monday,June,Credit,Clean,40.05
TXN-000366,ACC-75422,Name_8471,user7783@example.com,Lower-Mid,Canada,Quebec,Laval,S5P 8S8,Savings,Credit,13.45,CAD,Merchant_59,Dining,Wire,12/7/2025 12:43,3833.32,3846.77,TRUE,1,FALSE,Mobile,FALSE,12,Sunday,December,Credit,Clean,13.45
TXN-000367,ACC-12153,Name_7738,user2698@example.com,Lower-Mid,Canada,Quebec,Laval,V9Y 1T8,Credit,Debit,25.13,CAD,Merchant_413,Groceries,Direct Debit,5/17/2025 11:40,2808.62,2783.49,FALSE,,FALSE,Web,FALSE,5,Saturday,May,Debit,Clean,-25.13
TXN-000368,ACC-39351,Name_9315,user5646@example.com,Lower-Mid,Canada,Alberta,Red Deer,L4M 6K0,Savings,Credit,20.34,CAD,Merchant_17,Groceries,Card,10/13/2025 9:22,2143.51,2163.85,FALSE,,FALSE,Mobile,FALSE,10,Monday,October,Credit,Clean,20.34
TXN-000369,ACC-93397,Name_7396,user3846@example.com,Low,Canada,British Columbia,Victoria,R5X 2S3,Checking,Credit,22.15,CAD,Merchant_364,Dining,Card,1/14/2026 22:07,1229.94,1252.08,FALSE,,FALSE,POS,FALSE,1,Wednesday,January,Credit,Clean,22.14
TXN-000370,ACC-81260,Name_2290,user7265@example.com,High,Canada,Alberta,Red Deer,A2T 5H3,Credit,Debit,9.27,CAD,Merchant_460,Travel,Direct Debit,4/9/2025 4:44,9076.89,9067.62,FALSE,,FALSE,Mobile,FALSE,4,Wednesday,April,Debit,Clean,-9.27
TXN-000371,ACC-88105,Name_3010,user2754@example.com,Upper-Mid,Canada,Quebec,Laval,G4L 2C1,Savings,Debit,20.58,CAD,Merchant_433,Salary,Transfer,5/16/2025 12:28,6299.58,6278.99,FALSE,,FALSE,Web,TRUE,5,Friday,May,Debit,Clean,-20.59
TXN-000372,ACC-84356,Name_1515,user2920@example.com,Low,Canada,Ontario,Ottawa,N5V 9Y0,Checking,Credit,33.05,CAD,Merchant_268,Utilities,Card,3/30/2025 14:41,1926.59,1959.64,FALSE,,FALSE,Mobile,FALSE,3,Sunday,March,Credit,Clean,33.05
TXN-000373,ACC-73120,Name_4264,user2506@example.com,Mid,Canada,Ontario,Mississauga,P8M 7V6,Credit,Debit,85.72,CAD,Merchant_485,Entertainment,Transfer,5/28/2025 17:16,1803.52,1717.79,FALSE,,FALSE,Web,TRUE,5,Wednesday,May,Debit,Clean,-85.73
TXN-000374,ACC-24097,Name_7275,user8033@example.com,Low,Canada,British Columbia,Victoria,J9P 5C7,Checking,Credit,52.42,CAD,Merchant_456,Groceries,Direct Debit,8/11/2025 19:38,1627.68,1680.09,FALSE,,FALSE,POS,FALSE,8,Monday,August,Credit,Clean,52.41
TXN-000375,ACC-11428,Name_6388,user4502@example.com,Low,Canada,British Columbia,Victoria,T9N 3Y1,Savings,Credit,172.98,CAD,Merchant_146,Travel,Transfer,5/26/2025 9:19,523.83,696.81,FALSE,,FALSE,Mobile,FALSE,5,Monday,May,Credit,Clean,172.98
TXN-000376,ACC-69347,Name_3803,user6355@example.com,Upper-Mid,Canada,Ontario,Mississauga,R3A 4A9,Checking,Credit,9.32,CAD,Merchant_467,Healthcare,Direct Debit,10/26/2025 12:06,6841.46,6850.78,FALSE,,FALSE,Mobile,FALSE,10,Sunday,October,Credit,Clean,9.32
TXN-000377,ACC-82935,Name_6131,user9090@example.com,Upper-Mid,Canada,Alberta,Calgary,B6M 7V1,Savings,Credit,48.05,CAD,Merchant_481,Rent,Card,9/18/2025 21:04,3833.45,3881.5,FALSE,,FALSE,Mobile,TRUE,9,Thursday,September,Credit,Clean,48.05
TXN-000378,ACC-16880,Name_5254,user1705@example.com,Low,Canada,Ontario,Toronto,E0M 1L5,Credit,Credit,24.13,CAD,Merchant_314,Entertainment,Direct Debit,3/28/2025 7:54,781.15,805.27,FALSE,,FALSE,POS,TRUE,3,Friday,March,Credit,Clean,24.12
TXN-000379,ACC-85744,Name_8830,user9029@example.com,Mid,Canada,Quebec,Laval,L5V 3C4,Savings,Credit,179.43,CAD,Merchant_365,Rent,Direct Debit,12/18/2025 1:14,6271.24,6450.68,FALSE,,FALSE,POS,FALSE,12,Thursday,December,Credit,Clean,179.44
TXN-000380,ACC-37349,Name_9644,user9420@example.com,Mid,Canada,Quebec,Laval,N4T 2X1,Checking,Debit,8.95,CAD,Merchant_113,Salary,Wire,11/29/2025 12:20,1526.01,1517.06,FALSE,,FALSE,Web,FALSE,11,Saturday,November,Debit,Clean,-8.95
TXN-000381,ACC-70404,Name_4064,user5370@example.com,Low,Canada,Quebec,Quebec City,A7X 7P4,Checking,Debit,8.67,CAD,Merchant_475,Rent,Direct Debit,5/20/2025 16:00,700.11,691.44,FALSE,,FALSE,Web,FALSE,5,Tuesday,May,Debit,Clean,-8.67
TXN-000382,ACC-79410,Name_9087,user9497@example.com,Lower-Mid,Canada,Alberta,Red Deer,S1B 3E3,Checking,Credit,11.03,CAD,Merchant_28,Groceries,Direct Debit,6/24/2025 4:16,2044.69,2055.72,FALSE,,FALSE,Mobile,TRUE,6,Tuesday,June,Credit,Clean,11.03
TXN-000383,ACC-47747,Name_5718,user1050@example.com,Lower-Mid,Canada,Ontario,Ottawa,E2X 9V4,Credit,Credit,2.4,CAD,Merchant_123,Dining,Direct Debit,7/7/2025 20:39,3005.38,3007.78,FALSE,,FALSE,POS,TRUE,7,Monday,July,Credit,Clean,2.4
TXN-000384,ACC-72105,Name_1016,user9000@example.com,Upper-Mid,Canada,Quebec,Quebec City,K7E 0A9,Credit,Credit,11.87,CAD,Merchant_149,Travel,Transfer,3/30/2025 4:21,7008.65,7020.52,FALSE,,FALSE,Mobile,FALSE,3,Sunday,March,Credit,Clean,11.87
TXN-000385,ACC-53743,Name_9484,user8935@example.com,Upper-Mid,Canada,Ontario,Ottawa,E4X 0G6,Checking,Credit,9.4,CAD,Merchant_338,Dining,Direct Debit,9/21/2025 18:44,9548.58,9557.98,FALSE,,TRUE,Web,TRUE,9,Sunday,September,Credit,Fraud,9.4
TXN-000386,ACC-99006,Name_6715,user6426@example.com,Lower-Mid,Canada,Alberta,Edmonton,R9S 4M3,Checking,Credit,23.35,CAD,Merchant_297,Salary,Card,6/22/2025 17:57,3722.27,3745.61,FALSE,,FALSE,Web,FALSE,6,Sunday,June,Credit,Clean,23.34
TXN-000387,ACC-18469,Name_5828,user1255@example.com,Low,Canada,British Columbia,Victoria,T0J 4E0,Savings,Credit,28.27,CAD,Merchant_157,Groceries,Wire,8/28/2025 0:17,215,243.27,FALSE,,FALSE,Web,FALSE,8,Thursday,August,Credit,Clean,28.27
TXN-000388,ACC-66629,Name_2322,user5764@example.com,Lower-Mid,Canada,Ontario,Toronto,K0V 5K6,Savings,Debit,131.13,CAD,Merchant_205,Rent,Direct Debit,6/7/2025 8:11,1491.43,1360.3,FALSE,,FALSE,Web,FALSE,6,Saturday,June,Debit,Clean,-131.13
TXN-000389,ACC-92355,Name_8555,user9942@example.com,Lower-Mid,Canada,Quebec,Laval,H6S 1G8,Savings,Credit,51.96,CAD,Merchant_356,Salary,Direct Debit,5/7/2025 18:35,3315.33,3367.29,FALSE,,FALSE,Web,FALSE,5,Wednesday,May,Credit,Clean,51.96
TXN-000390,ACC-58904,Name_3085,user9900@example.com,High,Canada,Alberta,Edmonton,M0R 2R0,Savings,Debit,11.28,CAD,Merchant_414,Healthcare,Card,7/28/2025 3:31,11714.02,11702.74,FALSE,,FALSE,Mobile,TRUE,7,Monday,July,Debit,Clean,-11.28
TXN-000391,ACC-27878,Name_4662,user3535@example.com,Mid,Canada,Ontario,Ottawa,M4A 7J1,Checking,Debit,8.18,CAD,Merchant_1,Dining,Card,1/7/2026 8:30,5834.15,5825.97,FALSE,,FALSE,POS,TRUE,1,Wednesday,January,Debit,Clean,-8.18
TXN-000392,ACC-90315,Name_8194,user3018@example.com,Mid,Canada,Quebec,Montreal,S2A 2G3,Checking,Debit,32.85,CAD,Merchant_262,Travel,Wire,12/29/2025 17:51,1389.57,1356.72,FALSE,,FALSE,Web,FALSE,12,Monday,December,Debit,Clean,-32.85
TXN-000393,ACC-11444,Name_5960,user1558@example.com,Mid,Canada,Ontario,Mississauga,T0P 2T7,Savings,Credit,5.36,CAD,Merchant_5,Dining,Direct Debit,5/26/2025 3:23,5883.57,5888.93,FALSE,,FALSE,POS,FALSE,5,Monday,May,Credit,Clean,5.36
TXN-000394,ACC-96303,Name_5963,user7454@example.com,High,Canada,Quebec,Quebec City,C7R 7H9,Credit,Credit,125.39,CAD,Merchant_475,Utilities,Transfer,6/4/2025 17:49,35549.2,35674.6,FALSE,,FALSE,POS,FALSE,6,Wednesday,June,Credit,Clean,125.4
TXN-000395,ACC-41013,Name_2727,user3850@example.com,Mid,Canada,British Columbia,Surrey,R6C 0L1,Checking,Debit,65.33,CAD,Merchant_434,Rent,Wire,9/6/2025 16:48,6964.22,6898.89,FALSE,,FALSE,Web,FALSE,9,Saturday,September,Debit,Clean,-65.33
TXN-000396,ACC-31245,Name_8111,user9659@example.com,Lower-Mid,Canada,Ontario,Toronto,J1A 1J0,Checking,Credit,12.56,CAD,Merchant_458,Groceries,Direct Debit,7/18/2025 15:46,1821.7,1834.27,FALSE,,FALSE,Web,FALSE,7,Friday,July,Credit,Clean,12.57
TXN-000397,ACC-18802,Name_8190,user8004@example.com,Low,Canada,Ontario,Ottawa,R1C 2X4,Checking,Credit,3.62,CAD,Merchant_61,Healthcare,Transfer,1/5/2026 13:50,1513.96,1517.58,FALSE,,FALSE,Mobile,FALSE,1,Monday,January,Credit,Clean,3.62
TXN-000398,ACC-77863,Name_9192,user6115@example.com,Lower-Mid,Canada,British Columbia,Vancouver,R9B 8E9,Savings,Debit,77.78,CAD,Merchant_480,Utilities,Card,1/13/2026 16:53,3727.96,3650.18,FALSE,,FALSE,Mobile,FALSE,1,Tuesday,January,Debit,Clean,-77.78
TXN-000399,ACC-14634,Name_6666,user2159@example.com,Lower-Mid,Canada,British Columbia,Vancouver,S9C 8V2,Savings,Debit,17.91,CAD,Merchant_371,Groceries,Card,1/8/2026 4:43,987.51,969.6,FALSE,,FALSE,Mobile,FALSE,1,Thursday,January,Debit,Clean,-17.91
TXN-000400,ACC-59727,Name_1296,user8899@example.com,Lower-Mid,Canada,Quebec,Laval,B6R 2S6,Credit,Debit,69.26,CAD,Merchant_71,Rent,Wire,12/24/2025 4:54,3235.4,3166.14,FALSE,,FALSE,Mobile,FALSE,12,Wednesday,December,Debit,Clean,-69.26
TXN-000401,ACC-17425,Name_3076,user8185@example.com,Low,Canada,British Columbia,Victoria,H4B 5P9,Credit,Debit,4.08,CAD,Merchant_456,Travel,Direct Debit,7/30/2025 10:03,985.74,981.67,FALSE,,TRUE,Mobile,FALSE,7,Wednesday,July,Debit,Fraud,-4.07
TXN-000402,ACC-58094,Name_5795,user5001@example.com,Low,Canada,Alberta,Red Deer,X4N 8X1,Checking,Credit,11.03,CAD,Merchant_178,Entertainment,Wire,11/8/2025 7:18,338.25,349.28,FALSE,,FALSE,Web,TRUE,11,Saturday,November,Credit,Clean,11.03
TXN-000403,ACC-75392,Name_1553,user5428@example.com,Lower-Mid,Canada,Quebec,Laval,L9R 4C0,Savings,Debit,20.19,CAD,Merchant_438,Entertainment,Wire,11/12/2025 12:00,1237.69,1217.5,FALSE,,FALSE,Mobile,FALSE,11,Wednesday,November,Debit,Clean,-20.19
TXN-000404,ACC-87458,Name_4547,user1448@example.com,Low,Canada,Alberta,Edmonton,N9S 6B1,Credit,Credit,21.05,CAD,Merchant_199,Utilities,Wire,9/13/2025 17:50,570.31,591.37,FALSE,,FALSE,Web,FALSE,9,Saturday,September,Credit,Clean,21.06
TXN-000405,ACC-84852,Name_7465,user1632@example.com,High,Canada,British Columbia,Vancouver,L5L 4A1,Savings,Credit,12.81,CAD,Merchant_292,Salary,Direct Debit,12/27/2025 18:20,19789.41,19802.21,FALSE,,FALSE,Mobile,FALSE,12,Saturday,December,Credit,Clean,12.8
TXN-000406,ACC-33567,Name_5227,user5524@example.com,Low,Canada,Ontario,Ottawa,L7G 3H2,Credit,Debit,37.44,CAD,Merchant_336,Groceries,Transfer,9/1/2025 11:27,266.61,229.16,FALSE,,FALSE,Mobile,FALSE,9,Monday,September,Debit,Clean,-37.45
TXN-000407,ACC-15863,Name_4845,user6729@example.com,Mid,Canada,Quebec,Laval,E1X 7E8,Checking,Credit,6.91,CAD,Merchant_122,Travel,Direct Debit,9/22/2025 2:44,4873.85,4880.76,FALSE,,TRUE,POS,FALSE,9,Monday,September,Credit,Fraud,6.91
TXN-000408,ACC-31012,Name_7034,user1730@example.com,Mid,Canada,Alberta,Calgary,M2A 1J5,Credit,Credit,17.42,CAD,Merchant_367,Salary,Transfer,8/23/2025 4:00,3285.78,3303.2,FALSE,,FALSE,Web,FALSE,8,Saturday,August,Credit,Clean,17.42
TXN-000409,ACC-64798,Name_9830,user2986@example.com,Upper-Mid,Canada,Ontario,Mississauga,X0V 8X7,Savings,Debit,22.65,CAD,Merchant_138,Travel,Direct Debit,2/11/2026 2:45,3927.74,3905.08,FALSE,,FALSE,Mobile,FALSE,2,Wednesday,February,Debit,Clean,-22.66
TXN-000410,ACC-73459,Name_4774,user8355@example.com,Mid,Canada,British Columbia,Vancouver,S3G 8K6,Credit,Credit,33.6,CAD,Merchant_300,Dining,Direct Debit,5/3/2025 20:40,2687.33,2720.92,FALSE,,FALSE,Web,FALSE,5,Saturday,May,Credit,Clean,33.59
TXN-000411,ACC-82689,Name_8698,user2654@example.com,Lower-Mid,Canada,Ontario,Toronto,G0S 0H1,Checking,Debit,40.92,CAD,Merchant_264,Entertainment,Wire,5/25/2025 22:15,1019.4,978.48,FALSE,,TRUE,Web,TRUE,5,Sunday,May,Debit,Fraud,-40.92
TXN-000412,ACC-68950,Name_8138,user5739@example.com,Lower-Mid,Canada,Quebec,Laval,V2H 9X1,Checking,Debit,6.52,CAD,Merchant_459,Groceries,Direct Debit,11/9/2025 22:39,3386.5,3379.98,FALSE,,FALSE,POS,FALSE,11,Sunday,November,Debit,Clean,-6.52
TXN-000413,ACC-65927,Name_5673,user6288@example.com,Lower-Mid,Canada,Alberta,Edmonton,R5H 2B3,Savings,Credit,4.33,CAD,Merchant_266,Utilities,Direct Debit,12/19/2025 3:31,2558.28,2562.61,TRUE,0.77,FALSE,Web,TRUE,12,Friday,December,Credit,Clean,4.33
TXN-000414,ACC-82373,Name_9334,user3766@example.com,Mid,Canada,British Columbia,Victoria,A9B 8Y3,Checking,Debit,72.07,CAD,Merchant_251,Groceries,Direct Debit,6/5/2025 12:12,7574.43,7502.36,FALSE,,FALSE,Mobile,FALSE,6,Thursday,June,Debit,Clean,-72.07
TXN-000415,ACC-27933,Name_5562,user2908@example.com,Lower-Mid,Canada,Alberta,Red Deer,P1K 1N2,Credit,Debit,28,CAD,Merchant_172,Utilities,Wire,8/6/2025 11:54,2088.47,2060.47,FALSE,,FALSE,POS,FALSE,8,Wednesday,August,Debit,Clean,-28
TXN-000416,ACC-92219,Name_1130,user5029@example.com,Mid,Canada,Ontario,Mississauga,G9R 3J4,Savings,Debit,9.5,CAD,Merchant_78,Healthcare,Transfer,2/8/2026 10:39,1703.07,1693.57,FALSE,,FALSE,POS,FALSE,2,Sunday,February,Debit,Clean,-9.5
TXN-000417,ACC-44481,Name_7230,user4845@example.com,Mid,Canada,Quebec,Montreal,P7X 2M3,Savings,Credit,94.74,CAD,Merchant_343,Healthcare,Wire,6/24/2025 10:25,6062.99,6157.73,FALSE,,FALSE,POS,FALSE,6,Tuesday,June,Credit,Clean,94.74
TXN-000418,ACC-51799,Name_2860,user6694@example.com,Mid,Canada,British Columbia,Surrey,R2V 7S3,Checking,Credit,22.55,CAD,Merchant_149,Utilities,Transfer,5/23/2025 14:28,7166.27,7188.81,FALSE,,FALSE,Web,TRUE,5,Friday,May,Credit,Clean,22.54
TXN-000419,ACC-63714,Name_4625,user3728@example.com,Mid,Canada,British Columbia,Victoria,Y3E 9N2,Credit,Credit,65.32,CAD,Merchant_277,Groceries,Card,4/17/2025 18:27,3976.39,4041.71,FALSE,,FALSE,Web,TRUE,4,Thursday,April,Credit,Clean,65.32
TXN-000420,ACC-31155,Name_7125,user6431@example.com,Upper-Mid,Canada,British Columbia,Victoria,S3Y 3A0,Checking,Debit,21.49,CAD,Merchant_387,Rent,Wire,7/20/2025 18:50,7345.17,7323.68,FALSE,,FALSE,Web,TRUE,7,Sunday,July,Debit,Clean,-21.49
TXN-000421,ACC-19684,Name_9265,user7805@example.com,Low,Canada,British Columbia,Victoria,A0Y 9G1,Credit,Credit,157.71,CAD,Merchant_302,Entertainment,Transfer,8/10/2025 11:03,1336.8,1494.51,FALSE,,FALSE,POS,FALSE,8,Sunday,August,Credit,Clean,157.71
TXN-000422,ACC-46511,Name_8919,user5659@example.com,Mid,Canada,British Columbia,Victoria,Y8K 6A7,Credit,Credit,116.2,CAD,Merchant_202,Salary,Card,7/16/2025 22:34,2418.67,2534.87,FALSE,,FALSE,Web,FALSE,7,Wednesday,July,Credit,Clean,116.2
TXN-000423,ACC-20995,Name_3315,user7605@example.com,Upper-Mid,Canada,Ontario,Ottawa,V8K 0V4,Savings,Debit,15.66,CAD,Merchant_160,Salary,Transfer,12/1/2025 3:14,6727.32,6711.66,FALSE,,FALSE,Mobile,FALSE,12,Monday,December,Debit,Clean,-15.66
TXN-000424,ACC-20673,Name_2721,user7974@example.com,Lower-Mid,Canada,Alberta,Calgary,C6G 0H8,Credit,Debit,53.07,CAD,Merchant_63,Dining,Transfer,12/14/2025 2:53,2468.43,2415.37,FALSE,,FALSE,Web,FALSE,12,Sunday,December,Debit,Clean,-53.06
TXN-000425,ACC-98694,Name_5441,user9560@example.com,Upper-Mid,Canada,Ontario,Toronto,N9P 9H2,Savings,Credit,38.3,CAD,Merchant_268,Travel,Direct Debit,11/2/2025 18:45,4678.38,4716.68,FALSE,,FALSE,POS,FALSE,11,Sunday,November,Credit,Clean,38.3
TXN-000426,ACC-10734,Name_6109,user4074@example.com,Lower-Mid,Canada,Alberta,Edmonton,J1Y 7N1,Checking,Credit,78.94,CAD,Merchant_320,Healthcare,Transfer,6/10/2025 0:03,3113.67,3192.61,TRUE,0.75,FALSE,POS,FALSE,6,Tuesday,June,Credit,Clean,78.94
TXN-000427,ACC-94095,Name_4319,user2269@example.com,Mid,Canada,Quebec,Quebec City,G1J 4H4,Credit,Credit,7.65,CAD,Merchant_53,Dining,Wire,8/3/2025 2:33,6745.28,6752.93,FALSE,,FALSE,Web,FALSE,8,Sunday,August,Credit,Clean,7.65
TXN-000428,ACC-10032,Name_6297,user2274@example.com,Upper-Mid,Canada,British Columbia,Surrey,B2X 7S7,Savings,Debit,39.89,CAD,Merchant_155,Rent,Transfer,6/6/2025 14:29,12400.38,12360.49,FALSE,,FALSE,POS,FALSE,6,Friday,June,Debit,Clean,-39.89
TXN-000429,ACC-67310,Name_8235,user9029@example.com,Mid,Canada,Alberta,Red Deer,L1Y 6P2,Checking,Debit,57.88,CAD,Merchant_444,Salary,Wire,3/24/2026 13:52,4714.8,4656.92,FALSE,,FALSE,POS,FALSE,3,Tuesday,March,Debit,Clean,-57.88
TXN-000430,ACC-50683,Name_6381,user2541@example.com,Mid,Canada,Alberta,Calgary,P4X 0L0,Credit,Debit,3.46,CAD,Merchant_141,Healthcare,Wire,7/2/2025 9:36,2336.89,2333.43,FALSE,,FALSE,Mobile,FALSE,7,Wednesday,July,Debit,Clean,-3.46
TXN-000431,ACC-23616,Name_1625,user7054@example.com,Mid,Canada,British Columbia,Victoria,A9G 2G1,Savings,Credit,6.15,CAD,Merchant_428,Rent,Card,2/20/2026 2:50,7042.3,7048.45,FALSE,,FALSE,Web,FALSE,2,Friday,February,Credit,Clean,6.15
TXN-000432,ACC-77677,Name_1232,user7605@example.com,Low,Canada,Ontario,Ottawa,S0C 3X2,Credit,Credit,2.61,CAD,Merchant_137,Rent,Transfer,1/20/2026 8:22,1179.35,1181.96,FALSE,,FALSE,Web,TRUE,1,Tuesday,January,Credit,Clean,2.61
TXN-000433,ACC-70687,Name_2444,user2904@example.com,Mid,Canada,Quebec,Laval,C2C 2N9,Credit,Credit,15.34,CAD,Merchant_495,Groceries,Transfer,3/16/2026 11:35,6865.02,6880.36,FALSE,,FALSE,Mobile,FALSE,3,Monday,March,Credit,Clean,15.34
TXN-000434,ACC-47627,Name_3916,user5570@example.com,Low,Canada,British Columbia,Victoria,G9N 6K3,Savings,Debit,41.16,CAD,Merchant_453,Travel,Transfer,8/30/2025 10:23,1503.7,1462.54,FALSE,,FALSE,Web,FALSE,8,Saturday,August,Debit,Clean,-41.16
TXN-000435,ACC-84542,Name_4451,user8108@example.com,Low,Canada,Alberta,Edmonton,P4J 5X8,Credit,Debit,90.23,CAD,Merchant_407,Utilities,Card,10/8/2025 13:33,839.28,749.05,TRUE,1.06,FALSE,Mobile,FALSE,10,Wednesday,October,Debit,Clean,-90.23
TXN-000436,ACC-23711,Name_6879,user1129@example.com,Low,Canada,Alberta,Edmonton,H6V 5N1,Checking,Credit,21.63,CAD,Merchant_468,Salary,Direct Debit,4/11/2025 19:43,407.54,429.17,FALSE,,FALSE,Mobile,FALSE,4,Friday,April,Credit,Clean,21.63
TXN-000437,ACC-62579,Name_5918,user1657@example.com,Lower-Mid,Canada,Quebec,Montreal,K8E 6S4,Credit,Debit,102.37,CAD,Merchant_206,Groceries,Transfer,9/14/2025 0:42,2577.51,2475.14,FALSE,,FALSE,POS,TRUE,9,Sunday,September,Debit,Clean,-102.37
TXN-000438,ACC-28541,Name_6670,user8515@example.com,High,Canada,British Columbia,Surrey,R2T 0G3,Checking,Credit,5.05,CAD,Merchant_155,Utilities,Card,5/10/2025 18:49,13455.41,13460.47,FALSE,,FALSE,Mobile,FALSE,5,Saturday,May,Credit,Clean,5.06
TXN-000439,ACC-71906,Name_7165,user8593@example.com,Low,Canada,Quebec,Quebec City,K1R 2N2,Savings,Credit,3.66,CAD,Merchant_396,Salary,Direct Debit,10/13/2025 7:12,640.52,644.18,FALSE,,FALSE,POS,FALSE,10,Monday,October,Credit,Clean,3.66
TXN-000440,ACC-10208,Name_7523,user2265@example.com,Lower-Mid,Canada,Alberta,Red Deer,K2V 3B3,Savings,Debit,19,CAD,Merchant_223,Rent,Direct Debit,9/16/2025 1:51,2209.08,2190.08,FALSE,,FALSE,Web,FALSE,9,Tuesday,September,Debit,Clean,-19
TXN-000441,ACC-20831,Name_6673,user2661@example.com,Lower-Mid,Canada,Alberta,Calgary,R0H 5G9,Credit,Debit,29.49,CAD,Merchant_197,Healthcare,Card,5/18/2025 23:50,3374.46,3344.97,FALSE,,FALSE,Web,FALSE,5,Sunday,May,Debit,Clean,-29.49
TXN-000442,ACC-80126,Name_6977,user2829@example.com,Upper-Mid,Canada,Alberta,Edmonton,H6Y 6C2,Checking,Credit,19.44,CAD,Merchant_173,Utilities,Transfer,3/24/2026 19:53,10243.63,10263.07,FALSE,,FALSE,POS,FALSE,3,Tuesday,March,Credit,Clean,19.44
TXN-000443,ACC-45027,Name_3928,user5804@example.com,Low,Canada,Alberta,Edmonton,P6A 7N4,Credit,Credit,2.54,CAD,Merchant_19,Rent,Direct Debit,8/23/2025 9:33,707.09,709.63,FALSE,,FALSE,POS,TRUE,8,Saturday,August,Credit,Clean,2.54
TXN-000444,ACC-78623,Name_8510,user1665@example.com,Low,Canada,Alberta,Calgary,C5P 0G9,Credit,Credit,18.37,CAD,Merchant_327,Rent,Wire,7/28/2025 8:51,1162.97,1181.35,FALSE,,FALSE,POS,FALSE,7,Monday,July,Credit,Clean,18.38
